freq,unit,isced11,geo\TIME_PERIOD	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 
A,PC_GNI,ED9,PL	: z	: z	: z	: z	: z	: 	: 	: 	: 
A,PC_GNI,ED9,PT	0.1 	0.1 	0.1 	0.1 	0.1 	: 	: 	: 	: 
A,PC_GNI,ED9,RO	0.4 	0.4 	0.4 	0.4 	0.4 	: 	: 	: 	: 
A,PC_GNI,ED9,RS	: 	0.1 	: 	: 	: 	: 	: 	: 	: 
A,PC_GNI,ED9,SE	: z	: z	: z	: z	: z	: 	: 	: 	: 
A,PC_GNI,ED9,SI	0.0 	0.0 	0.0 	0.0 	0.0 	: 	: 	: 	: 
A,PC_GNI,ED9,SK	: 	0.1 	0.2 	0.1 	0.0 	: 	: 	: 	: 
A,PC_GNI,ED9,TR	: z	: z	: z	0.0 	: 	: 	: 	: 	: 
A,PC_GNI,ED9,UK	0.0 	: z	: z	: z	: z	: 	: 	: 	: 
A,PC_PEXP,ED0,AT	1.0 	1.1 	1.1 	1.1 	1.2 	1.2 	1.2 	0.9 	1.2 
A,PC_PEXP,ED0,BG	2.5 	2.8 	2.5 	2.4 	2.7 	2.7 	2.5 	2.6 	2.3 
A,PC_PEXP,ED0,CH	0.5 	: 	0.7 	1.2 	1.2 	1.2 	1.2 	: 	1.2 
A,PC_PEXP,ED0,CY	0.8 	0.8 	: 	0.9 	0.9 	0.9 	0.7 	0.8 	0.7 
A,PC_PEXP,ED0,CZ	1.2 	1.3 	1.3 	1.2 	1.2 	1.3 	1.4 	1.4 	1.3 
A,PC_PEXP,ED0,DE	1.4 	1.4 	1.5 	1.6 	1.7 	1.8 	1.9 	2.0 p	2.0 p
A,PC_PEXP,ED0,DK	2.1 	2.1 	2.0 	: 	1.8 	1.9 	1.9 	2.0 	1.9 
A,PC_PEXP,ED0,EE	1.1 	0.9 	2.4 	2.5 	2.6 	2.6 	2.7 	2.9 	2.7 
A,PC_PEXP,ED0,ES	1.4 	1.4 	1.4 	1.4 	1.4 	1.4 	1.4 	1.4 	1.3 
A,PC_PEXP,ED0,EU27_2020	: d	: d	1.4 d	1.4 d	: 	1.4 d	1.4 d	1.4 d	1.4 d
A,PC_PEXP,ED0,EU28	: 	: 	: 	: 	: 	1.3 d	: 	: 	: 
A,PC_PEXP,ED0,FI	2.0 d	2.0 	: 	1.9 	2.0 	1.9 	2.0 	2.1 	2.0 
A,PC_PEXP,ED0,FR	1.1 	1.2 	1.2 	1.2 	1.2 	1.2 	1.2 	1.2 	1.1 
A,PC_PEXP,ED0,HR	: 	: 	: 	: 	1.1 d	1.2 	1.2 	1.2 	1.2 
A,PC_PEXP,ED0,HU	: 	: 	1.6 	1.6 	1.7 	1.6 	1.5 	1.5 	1.3 
A,PC_PEXP,ED0,IE	: 	0.3 	0.3 	0.3 	0.4 	0.6 	0.6 	0.7 	0.4 
A,PC_PEXP,ED0,IS	3.2 	3.3 	3.4 	3.5 	3.2 	3.4 	3.6 	3.6 	3.6 
A,PC_PEXP,ED0,IT	0.9 	0.9 	0.9 	1.0 	0.9 	1.0 	1.0 	1.0 	0.8 
A,PC_PEXP,ED0,LT	1.8 	6.1 	1.8 	1.9 	2.2 	2.3 	2.5 	2.5 	2.4 
A,PC_PEXP,ED0,LU	1.5 	1.2 	1.4 	1.4 	1.1 	1.1 	1.1 	1.2 	1.1 
A,PC_PEXP,ED0,LV	3.0 	2.2 	2.3 	2.2 	2.2 	2.1 	1.9 	: 	2.6 
A,PC_PEXP,ED0,MT	1.0 	1.0 	1.0 	0.9 	1.0 d	1.0 d	1.0 d	1.0 d	0.9 d
A,PC_PEXP,ED0,NL	0.8 	0.8 	0.8 	0.8 	0.8 	0.8 	0.8 	0.8 	0.8 
A,PC_PEXP,ED0,NO	3.3 	3.3 	3.0 	2.9 	2.9 	2.9 	2.8 	2.8 	2.7 
A,PC_PEXP,ED0,PL	1.3 	1.4 	1.4 	1.5 	1.5 	1.6 	1.7 	1.8 	1.6 
A,PC_PEXP,ED0,PT	0.8 	0.9 	0.8 	0.8 	: 	: 	: 	: 	: 
A,PC_PEXP,ED0,RO	: 	: 	1.0 	1.0 	1.0 	1.0 	1.0 	1.1 	1.0 
A,PC_PEXP,ED0,SE	3.5 	3.6 	3.6 	3.6 	3.7 	3.5 	3.5 	3.5 	3.3 
A,PC_PEXP,ED0,SI	2.1 	1.6 	2.0 	1.8 	1.8 	1.9 	1.8 	1.8 	1.7 
A,PC_PEXP,ED0,SK	: 	1.2 	1.2 	1.1 	1.2 	1.3 	1.3 	1.5 	1.5 
A,PC_PEXP,ED0,TR	: 	: 	: 	: d	: d	: 	: 	: 	: 
A,PC_PEXP,ED0,UK	0.8 	0.7 	0.5 	0.7 b	0.5 	0.6 	0.6 	: 	: 
A,PC_PEXP,ED01,AT	0.1 	0.2 	0.2 	0.2 	0.2 	0.2 	0.2 	0.1 	0.3 
A,PC_PEXP,ED01,BG	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,PC_PEXP,ED01,CH	: z	: z	: z	: z	: z	: z	: z	: 	: z
A,PC_PEXP,ED01,CY	: z	: z	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_PEXP,ED01,CZ	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,PC_PEXP,ED01,DE	0.4 	0.5 	0.5 	0.5 	0.6 	0.7 	0.7 	0.7 p	0.7 p
A,PC_PEXP,ED01,DK	: 	: d	: d	: 	1.0 	1.0 	1.0 	1.1 	1.0 
A,PC_PEXP,ED01,EE	: 	: d	: d	: d	: d	: d	: d	: d	: d
A,PC_PEXP,ED01,ES	0.3 	0.3 	0.3 	0.3 	0.3 	0.3 	0.4 	0.4 	0.3 
A,PC_PEXP,ED01,FI	0.6 d	0.6 	: 	0.6 	0.6 	0.6 	0.6 	0.7 	0.6 
A,PC_PEXP,ED01,FR	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,PC_PEXP,ED01,HR	: 	: 	: 	: 	: d	: d	: d	: d	: d
A,PC_PEXP,ED01,HU	: 	: 	: d	0.1 e	0.1 	0.1 	0.1 	0.1 	0.1 
A,PC_PEXP,ED01,IE	: 	: z	: z	: z	: d	: d	: d	: d	: d
A,PC_PEXP,ED01,IS	1.3 	1.2 	1.3 	1.4 	1.3 	1.4 	1.5 	1.6 	1.6 
A,PC_PEXP,ED01,IT	: z	: z	: z	: dz	: d	: z	: z	: z	: z
A,PC_PEXP,ED01,LI	: d	: d	: d	: d	: d	: 	: 	: 	: 
A,PC_PEXP,ED01,LT	: d	: d	0.3 	0.3 	0.4 	0.4 	0.5 	0.5 	0.5 
A,PC_PEXP,ED01,LU	0.0 	: z	: z	: z	: z	: z	: z	: z	: z
A,PC_PEXP,ED01,LV	: z	: z	: z	: z	: z	: z	: z	: 	0.5 
A,PC_PEXP,ED01,MT	: z	: dz	: z	: dz	: dz	: 	: 	: 	: 
A,PC_PEXP,ED01,NL	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,PC_PEXP,ED01,NO	1.6 	1.6 	1.5 	1.4 	1.4 	1.4 	1.4 	1.4 	1.3 
A,PC_PEXP,ED01,PL	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,PC_PEXP,ED01,PT	: z	: z	: z	: z	: 	: 	: 	: 	: 
A,PC_PEXP,ED01,RO	: 	: 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 
A,PC_PEXP,ED01,SE	1.1 	1.1 	1.1 	1.1 	1.1 	1.0 	1.0 	1.2 	1.1 
A,PC_PEXP,ED01,SI	0.7 	0.6 	0.7 	0.6 	0.6 	0.7 	0.7 	0.7 	0.6 
A,PC_PEXP,ED01,SK	: 	: z	: z	: z	: z	: z	: z	: z	: z
A,PC_PEXP,ED01,TR	: d	: 	: 	: 	: 	: 	: 	: 	: 
A,PC_PEXP,ED01,UK	0.1 	0.1 	0.1 	0.1 b	0.1 	0.1 	0.1 	: 	: 
A,PC_PEXP,ED02,AT	0.9 	0.9 	0.9 	0.9 	1.0 	1.0 	1.0 	0.7 	1.0 
A,PC_PEXP,ED02,BE	1.2 	1.3 	1.3 	1.3 	1.3 	1.3 	1.3 	1.3 	1.2 p
A,PC_PEXP,ED02,BG	2.5 	2.8 	2.5 	2.4 	2.7 	2.7 	2.5 	2.6 	2.3 
A,PC_PEXP,ED02,CH	0.5 	: 	0.7 	1.2 	1.2 	1.2 	1.2 	: 	1.2 
A,PC_PEXP,ED02,CY	0.8 	0.8 	0.7 	0.9 	0.9 	0.9 	0.7 	0.7 	0.7 
A,PC_PEXP,ED02,CZ	1.2 	1.3 	1.3 	1.2 	1.2 	1.3 	1.4 	1.4 	1.3 
A,PC_PEXP,ED02,DE	1.0 	1.0 	1.0 	1.0 	1.1 	1.1 	1.2 	1.2 p	1.3 p
A,PC_PEXP,ED02,DK	: 	: d	: 	: 	0.8 	0.9 	0.9 	0.9 	0.9 
A,PC_PEXP,ED02,EE	1.1 d	0.9 d	: d	: d	: d	: d	: d	: d	: d
A,PC_PEXP,ED02,EL	0.4 	0.4 	0.5 	0.5 	0.5 	0.5 	0.5 	0.6 	: 
A,PC_PEXP,ED02,ES	1.0 	1.1 	1.1 	1.1 	1.1 	1.1 	1.0 	1.0 	1.0 
A,PC_PEXP,ED02,EU27_2020	1.1 d	1.1 d	1.1 d	1.1 d	: 	1.2 d	1.2 d	1.2 d	1.1 d
A,PC_PEXP,ED02,EU28	: 	: 	: 	: 	: 	1.1 d	: 	: 	: 
A,PC_PEXP,ED02,FI	1.4 d	1.4 	: 	1.3 	1.4 	1.3 	1.4 	1.5 	1.4 
A,PC_PEXP,ED02,FR	1.1 	1.2 	1.2 	1.2 	1.2 	1.2 	1.2 	1.2 	1.1 
A,PC_PEXP,ED02,HR	: 	: 	: 	: 	1.1 d	1.2 	1.2 	1.2 d	: d
A,PC_PEXP,ED02,HU	1.3 	1.4 	: d	1.6 e	1.6 	1.5 	1.5 	1.5 	1.3 
A,PC_PEXP,ED02,IE	0.3 	0.3 	0.3 	0.3 	: d	: d	: d	: d	: d
A,PC_PEXP,ED02,IS	2.0 	2.0 	2.1 	2.1 	1.9 	2.0 	2.1 	2.1 	2.0 
A,PC_PEXP,ED02,IT	0.9 	0.9 	0.9 	1.0 	0.9 	1.0 	1.0 	1.0 	0.8 
A,PC_PEXP,ED02,LT	1.8 d	: d	1.4 	1.6 	1.8 	1.9 	2.0 	2.0 	2.0 
A,PC_PEXP,ED02,LU	1.5 	1.2 	1.4 	1.4 	1.1 	1.1 	1.1 	1.2 	1.1 
A,PC_PEXP,ED02,LV	3.0 	2.2 	2.3 	2.2 	2.2 	2.1 	1.9 	2.1 	2.1 
A,PC_PEXP,ED02,MT	1.0 	1.0 	1.0 	0.9 	1.0 	1.0 	1.0 	1.0 	0.9 
A,PC_PEXP,ED02,NL	0.8 	0.8 	0.8 	0.8 	0.8 	0.8 	0.8 	0.8 	0.8 
A,PC_PEXP,ED02,NO	1.7 	1.7 	1.5 	1.5 	1.5 	1.4 	1.4 	1.4 	1.3 
A,PC_PEXP,ED02,PL	1.3 	1.4 	1.4 	1.5 	1.5 	1.6 	1.7 	1.8 	1.6 
A,PC_PEXP,ED02,PT	0.8 	0.9 	0.8 	0.8 	0.9 	0.9 	0.8 	0.8 	0.8 
A,PC_PEXP,ED02,RO	0.8 	0.9 	1.0 	0.9 	0.9 	0.9 	0.9 	1.0 	0.9 
A,PC_PEXP,ED02,SE	2.4 	2.5 	2.5 	2.6 	2.6 	2.5 	2.4 	2.3 	2.2 
A,PC_PEXP,ED02,SI	1.4 	1.0 	1.3 	1.2 	1.2 	1.2 	1.2 	1.2 	1.1 
A,PC_PEXP,ED02,SK	: 	1.2 	1.2 	1.1 	1.2 	1.3 	1.3 	1.5 	1.5 
A,PC_PEXP,ED02,TR	: d	: 	: 	: 	: 	: 	: 	: 	: 
A,PC_PEXP,ED02,UK	0.7 	0.7 	0.5 	0.6 b	0.5 	0.5 	0.5 	: 	: 
A,PC_PEXP,ED02-8,AT	10.6 	11.0 	10.3 	10.5 	10.7 	10.7 	10.5 	9.7 	9.6 
A,PC_PEXP,ED02-8,BE	11.5 	11.7 	11.8 	11.9 	11.9 	12.1 	12.0 	12.1 	11.4 p
A,PC_PEXP,ED02-8,BG	10.3 	11.0 	10.0 	9.7 	11.0 	11.7 	11.1 	11.6 	10.9 
A,PC_PEXP,ED02-8,CH	: 	: 	14.9 	15.0 	14.7 	14.8 	14.7 	: 	13.5 
A,PC_PEXP,ED02-8,CY	14.5 	14.7 	12.6 	15.2 	15.8 	15.7 	12.7 	13.6 	12.7 
A,PC_PEXP,ED02-8,CZ	9.7 	9.8 	9.1 	9.1 	9.0 	9.6 	10.4 	11.0 	9.9 
A,PC_PEXP,ED02-8,DE	10.5 	10.3 	10.4 	10.3 	10.2 	10.2 	10.3 	10.4 dp	10.2 dp
A,PC_PEXP,ED02-8,DK	: 	: d	: 	: 	13.3 	13.1 	12.8 	12.9 	12.8 
A,PC_PEXP,ED02-8,EE	11.9 d	12.6 d	: d	: d	: d	: d	: d	: d	: d
A,PC_PEXP,ED02-8,EL	6.6 d	5.7 d	7.1 d	6.8 d	: 	7.2 	7.4 	7.5 	: 
A,PC_PEXP,ED02-8,ES	9.1 	9.4 	9.3 	9.5 	9.7 	9.9 	9.7 	9.7 	9.1 
A,PC_PEXP,ED02-8,EU27_2020	: d	: d	10.2 d	10.1 d	: 	10.0 d	10.1 d	10.1 d	9.5 d
A,PC_PEXP,ED02-8,EU28	: 	: 	: 	: 	: 	10.3 d	: 	: 	: 
A,PC_PEXP,ED02-8,FI	12.6 d	12.3 	: 	11.9 	11.7 	11.3 	11.1 	11.4 	11.0 
A,PC_PEXP,ED02-8,FR	9.6 	9.7 d	9.7 	9.7 	9.6 	9.7 	9.7 	9.7 	9.2 
A,PC_PEXP,ED02-8,HR	: 	: 	: 	: 	8.1 d	: d	: d	8.5 	7.0 
A,PC_PEXP,ED02-8,HU	8.3 	8.2 	: d	8.5 e	9.5 	8.9 	8.8 	8.5 	7.5 
A,PC_PEXP,ED02-8,IE	14.5 	13.6 	13.0 	13.1 	: d	: d	: d	: d	: d
A,PC_PEXP,ED02-8,IS	15.3 	15.6 d	15.4 	16.0 	14.7 	14.8 	15.0 	15.1 	14.3 
A,PC_PEXP,ED02-8,IT	8.0 	8.2 	8.0 	8.1 	7.8 	8.3 	8.8 	8.4 	7.8 
A,PC_PEXP,ED02-8,LI	: 	: d	: d	: d	: d	: 	: 	: 	: 
A,PC_PEXP,ED02-8,LT	13.4 d	: d	12.6 	11.7 	11.4 	11.1 	11.0 	10.9 	10.1 
A,PC_PEXP,ED02-8,LU	10.0 	: 	9.6 	9.4 	8.6 	8.5 	8.2 	8.7 	8.2 
A,PC_PEXP,ED02-8,LV	17.7 	13.3 	14.1 	14.4 	12.8 	11.3 	10.8 	11.6 	10.9 
A,PC_PEXP,ED02-8,MT	12.4 	13.4 	12.4 	12.4 	13.2 	12.4 	12.8 	12.8 	11.5 
A,PC_PEXP,ED02-8,NL	11.7 	12.2 	12.0 	12.0 	12.6 	12.2 	12.7 	12.3 	11.3 
A,PC_PEXP,ED02-8,NO	: d	14.7 d	14.5 	13.8 	13.8 	13.8 	14.0 	13.8 	13.0 
A,PC_PEXP,ED02-8,PL	11.6 	11.7 	11.6 d	11.6 	11.3 	11.1 	11.1 	11.2 	10.1 
A,PC_PEXP,ED02-8,PT	: d	11.0 	9.7 d	9.9 d	10.5 	10.8 	10.6 	10.9 	9.8 
A,PC_PEXP,ED02-8,RO	7.2 	7.7 	8.0 	7.6 	7.5 	8.0 	8.1 	8.7 	7.6 
A,PC_PEXP,ED02-8,SE	13.8 	14.1 	13.9 	14.0 	14.3 	14.3 	14.4 	14.4 	14.1 
A,PC_PEXP,ED02-8,SI	11.3 	8.5 	10.0 	9.6 	9.9 	10.2 	10.7 	10.6 	9.8 
A,PC_PEXP,ED02-8,SK	: 	10.6 	9.8 	10.1 	9.4 	9.5 	9.5 	10.6 	10.6 
A,PC_PEXP,ED02-8,TR	: d	: 	: 	: d	: 	: 	: 	: 	: 
A,PC_PEXP,ED02-8,UK	12.7 	12.8 	13.1 	13.1 b	12.9 	12.9 	12.5 	: 	: 
A,PC_PEXP,ED1,AT	1.7 	1.8 	1.7 	1.8 	1.8 	1.8 	1.8 	1.8 	1.7 
A,PC_PEXP,ED1,BE	2.8 	2.8 	2.8 	2.9 	2.9 	2.9 	2.9 	2.9 	2.7 p
A,PC_PEXP,ED1,BG	1.9 	2.2 	2.0 	1.9 	2.3 	2.3 	2.2 	2.3 	2.2 
A,PC_PEXP,ED1,CH	4.4 	: 	4.5 	4.4 	4.3 	4.4 	4.4 	: 	4.1 
A,PC_PEXP,ED1,CY	4.7 	4.7 	4.1 	5.1 	5.4 	5.1 	4.4 	4.8 	4.5 
A,PC_PEXP,ED1,CZ	1.7 	1.8 	1.8 	1.8 	1.9 	2.1 	2.1 	2.2 	2.1 
A,PC_PEXP,ED1,DE	1.4 	1.4 	1.4 	1.4 	1.4 	1.4 	1.5 	1.5 p	1.5 p
A,PC_PEXP,ED1,DK	3.8 	3.8 	3.8 	: 	3.3 	3.3 	3.2 	3.2 	3.3 
A,PC_PEXP,ED1,EE	3.2 	3.9 	3.1 	3.1 	3.3 	3.5 	3.7 	4.1 	3.8 
A,PC_PEXP,ED1,EL	2.0 	1.8 	2.4 	2.2 	2.5 	2.5 	2.6 	2.7 	: 
A,PC_PEXP,ED1,ES	2.4 	2.5 	2.5 	2.6 	2.7 	2.7 	2.7 	2.7 	2.5 
A,PC_PEXP,ED1,EU27_2020	2.2 d	2.2 d	2.2 d	2.2 d	: 	2.2 	2.2 	2.3 	2.1 d
A,PC_PEXP,ED1,EU28	: 	: 	: 	: 	: 	2.5 	: 	: 	: 
A,PC_PEXP,ED1,FI	2.4 d	2.4 	: 	2.5 	2.5 	2.5 	2.5 	2.6 	2.5 
A,PC_PEXP,ED1,FR	2.0 	2.0 	2.0 	2.0 	2.0 	2.0 	2.1 	2.1 	2.0 
A,PC_PEXP,ED1,HR	: 	: 	: 	: 	3.5 d	3.6 	3.6 	3.6 d	3.5 d
A,PC_PEXP,ED1,HU	1.5 	1.8 	1.2 	1.5 	1.6 	1.4 	1.4 	1.7 	1.5 
A,PC_PEXP,ED1,IE	5.3 	4.9 	4.8 	4.8 	5.0 	4.6 	4.5 	4.7 	4.2 
A,PC_PEXP,ED1,IS	4.9 	5.1 	5.1 	5.2 	4.7 	4.9 	5.2 	5.1 	4.9 
A,PC_PEXP,ED1,IT	1.9 	2.0 	2.0 	2.0 	1.9 	2.0 	2.0 	2.1 	2.1 
A,PC_PEXP,ED1,LT	2.0 	6.8 	2.0 	2.0 	2.2 	2.2 	2.1 	2.2 	1.9 
A,PC_PEXP,ED1,LU	3.3 	2.7 	3.0 	3.0 	2.4 	2.5 	2.5 	2.7 	2.5 
A,PC_PEXP,ED1,LV	5.0 	4.0 	4.2 	4.3 	4.1 	3.5 	3.3 	3.4 	3.1 
A,PC_PEXP,ED1,MT	2.4 	2.6 	2.5 	2.4 	2.6 	2.6 	2.7 	2.8 	2.5 
A,PC_PEXP,ED1,NL	2.8 	2.9 	2.7 	2.7 	2.7 	2.7 	2.7 	2.7 	2.6 
A,PC_PEXP,ED1,NO	3.8 	3.8 	3.6 	3.7 	3.6 	3.7 	3.8 	3.7 	3.4 
A,PC_PEXP,ED1,PL	3.5 	3.5 	3.7 	3.6 	3.6 	3.5 	3.5 	3.0 	2.3 
A,PC_PEXP,ED1,PT	3.0 	3.3 	3.0 	2.9 	3.1 	3.3 	3.2 	3.2 	2.9 
A,PC_PEXP,ED1,RO	1.3 	1.5 	1.3 	1.2 	1.1 	1.1 	1.1 	1.2 	1.1 
A,PC_PEXP,ED1,SE	3.3 	3.4 	3.4 	3.5 	3.7 	3.8 	3.9 	3.9 	3.8 
A,PC_PEXP,ED1,SI	3.3 	2.5 	3.0 	2.9 	3.0 	3.1 	3.3 	3.3 	3.1 
A,PC_PEXP,ED1,SK	: 	2.1 	1.9 	2.0 	2.1 	2.1 	2.2 	2.4 	2.4 
A,PC_PEXP,ED1,TR	: 	: 	: 	: d	: 	: 	: 	: 	: 
A,PC_PEXP,ED1,UK	3.8 	3.7 	4.2 	4.4 b	4.2 	4.1 	4.1 	: 	: 
A,PC_PEXP,ED1_2,AT	4.0 	4.3 	4.0 	4.1 	4.2 	4.2 	4.1 	4.0 	3.7 
A,PC_PEXP,ED1_2,BE	4.4 	4.4 	4.4 	4.5 	4.5 	4.6 	4.6 	4.6 	4.4 p
A,PC_PEXP,ED1_2,BG	3.9 	4.3 	3.9 	3.8 	4.5 	4.6 	4.4 	4.5 	4.3 
A,PC_PEXP,ED1_2,CH	7.6 	: 	7.5 	7.1 	7.0 	7.0 	7.0 	: 	6.5 
A,PC_PEXP,ED1_2,CY	7.7 	7.7 	6.7 	8.1 	8.6 	8.1 	6.9 	7.6 	7.2 
A,PC_PEXP,ED1_2,CZ	3.8 	4.0 	3.8 	3.9 	4.0 	4.4 	4.5 	5.0 	4.7 
A,PC_PEXP,ED1_2,DE	4.2 	4.2 	4.2 	4.1 	4.0 	4.1 	4.1 	4.2 p	4.1 p
A,PC_PEXP,ED1_2,DK	5.8 	5.8 	6.0 	: 	5.2 	5.3 	5.2 	5.2 	5.3 
A,PC_PEXP,ED1_2,EE	5.1 	5.7 	4.7 	4.7 	4.9 	5.1 	5.4 	6.0 	5.7 
A,PC_PEXP,ED1_2,EL	3.3 	3.0 	3.8 	3.6 	3.9 	3.9 	4.1 	4.1 	: 
A,PC_PEXP,ED1_2,ES	4.2 	4.2 	4.2 	4.3 	4.4 	4.5 	4.4 	4.4 	4.2 
A,PC_PEXP,ED1_2,EU27_2020	4.3 d	4.3 d	4.3 d	4.2 d	: 	4.3 d	4.3 d	4.4 	4.1 d
A,PC_PEXP,ED1_2,EU28	: 	: 	: 	: 	: 	4.5 d	: 	: 	: 
A,PC_PEXP,ED1_2,FI	4.4 d	4.3 	: 	4.5 	4.5 	4.5 	4.5 	4.7 	4.5 
A,PC_PEXP,ED1_2,FR	4.2 	4.2 	4.2 	4.2 	4.1 	4.2 	4.2 	4.2 	4.1 
A,PC_PEXP,ED1_2,HR	: 	: 	: 	: 	3.5 d	: d	: d	3.6 	3.5 
A,PC_PEXP,ED1_2,HU	3.1 	3.1 	2.4 	2.9 	3.3 	2.8 	2.8 	3.3 	2.9 
A,PC_PEXP,ED1_2,IE	7.8 	7.2 	6.9 	7.0 	7.3 	6.5 	6.4 	6.7 	6.0 
A,PC_PEXP,ED1_2,IS	7.2 	7.4 	7.5 	7.6 	6.8 	7.2 	7.6 	7.5 	7.1 
A,PC_PEXP,ED1_2,IT	3.3 	3.4 	3.3 	3.4 	3.2 	3.4 	3.4 	3.5 	3.2 
A,PC_PEXP,ED1_2,LT	5.6 	18.2 	5.2 	5.0 	5.4 	5.3 	5.1 	5.1 	4.6 
A,PC_PEXP,ED1_2,LU	5.3 	4.5 	4.9 	4.8 	4.2 	4.2 	4.2 	4.4 	4.2 
A,PC_PEXP,ED1_2,LV	7.4 	5.9 	6.2 	6.4 	6.0 	5.1 	4.8 	5.0 	4.6 
A,PC_PEXP,ED1_2,MT	4.2 	4.4 	4.1 	4.2 	5.0 	4.8 	5.0 	5.0 	4.6 
A,PC_PEXP,ED1_2,NL	5.3 	5.5 	5.2 	5.3 	5.3 	5.3 	5.3 	5.3 	4.9 
A,PC_PEXP,ED1_2,NO	5.6 	5.6 	5.3 	5.4 	5.3 	5.3 	5.5 	5.4 	5.0 
A,PC_PEXP,ED1_2,PL	5.4 	5.4 	5.4 	5.3 	5.3 	5.1 	5.2 	5.0 	4.3 
A,PC_PEXP,ED1_2,PT	5.5 	5.9 	5.2 	5.2 	5.6 	5.7 	5.7 	5.7 	5.1 
A,PC_PEXP,ED1_2,RO	2.6 	3.0 	3.1 	3.0 	2.8 	3.0 	3.0 	3.3 	2.9 
A,PC_PEXP,ED1_2,SE	4.9 	5.0 	5.0 	5.2 	5.5 	5.7 	5.7 	5.8 	5.6 
A,PC_PEXP,ED1_2,SI	5.1 	3.9 	4.6 	4.5 	4.7 	4.8 	5.0 	5.0 	4.6 
A,PC_PEXP,ED1_2,SK	: 	4.5 	4.1 	3.9 	4.2 	4.3 	4.4 	4.9 	4.9 
A,PC_PEXP,ED1_2,TR	: 	: 	: 	: d	: 	: 	: 	: 	: 
A,PC_PEXP,ED1_2,UK	5.8 	6.0 	6.4 	6.3 b	6.2 	6.2 	6.1 	: 	: 
A,PC_PEXP,ED2,AT	2.4 	2.5 	2.3 	2.3 	2.4 	2.4 	2.3 	2.2 	2.0 
A,PC_PEXP,ED2,BE	1.6 	1.6 	1.6 	1.6 	1.6 	1.7 	1.7 	1.7 	1.6 p
A,PC_PEXP,ED2,BG	2.0 	2.1 	1.9 	1.9 	2.2 	2.3 	2.1 	2.2 	2.1 
A,PC_PEXP,ED2,CH	3.1 	: 	3.0 	2.7 	2.7 	2.6 	2.6 	: 	2.4 
A,PC_PEXP,ED2,CY	3.0 	3.0 	2.6 	3.0 	3.2 	3.0 	2.5 	2.8 	2.6 
A,PC_PEXP,ED2,CZ	2.1 	2.2 	2.1 	2.1 	2.1 	2.3 	2.5 	2.8 	2.5 
A,PC_PEXP,ED2,DE	2.8 	2.8 	2.8 	2.7 	2.6 	2.6 	2.7 	2.7 p	2.6 p
A,PC_PEXP,ED2,DK	2.0 	2.0 	2.2 	: 	1.9 	2.0 	2.0 	2.0 	2.1 
A,PC_PEXP,ED2,EE	1.9 	1.9 	1.6 	1.6 	1.6 	1.6 	1.7 	2.0 	1.9 
A,PC_PEXP,ED2,EL	1.3 	1.2 	1.4 	1.4 	1.4 	1.4 	1.5 	1.4 	: 
A,PC_PEXP,ED2,ES	1.8 	1.7 	1.7 	1.7 	1.7 	1.8 	1.7 	1.8 	1.7 
A,PC_PEXP,ED2,EU27_2020	2.1 d	2.1 d	2.1 d	2.1 d	: 	2.1 d	2.1 d	2.1 d	2.0 d
A,PC_PEXP,ED2,EU28	: 	: 	: 	: 	: 	2.1 d	: 	: 	: 
A,PC_PEXP,ED2,FI	2.0 d	1.9 	: 	2.0 	2.0 	2.0 	2.0 	2.1 	2.0 
A,PC_PEXP,ED2,FR	2.2 	2.2 	2.2 	2.2 	2.1 	2.1 	2.1 	2.1 	2.1 
A,PC_PEXP,ED2,HR	: 	: 	: 	: 	: d	: d	: d	: d	: d
A,PC_PEXP,ED2,HU	1.6 	1.3 	1.2 	1.4 	1.7 	1.4 	1.4 	1.6 	1.4 
A,PC_PEXP,ED2,IE	2.4 	2.3 	2.1 	2.2 	2.3 	1.8 	1.9 	2.0 	1.8 
A,PC_PEXP,ED2,IS	2.3 	2.3 	2.4 	2.4 	2.1 	2.3 	2.4 	2.4 	2.2 
A,PC_PEXP,ED2,IT	1.4 	1.4 	1.4 	1.4 	1.3 	1.4 	1.4 	1.4 	1.1 
A,PC_PEXP,ED2,LT	3.5 	11.4 	3.2 	3.1 	3.2 	3.1 	3.0 	3.0 	2.7 
A,PC_PEXP,ED2,LU	2.0 	1.8 	1.9 	1.8 	1.8 	1.8 	1.7 	1.8 	1.7 
A,PC_PEXP,ED2,LV	2.4 	1.9 	2.0 	2.0 	1.9 	1.6 	1.5 	1.6 	1.5 
A,PC_PEXP,ED2,MT	1.7 	1.8 	1.6 	1.8 	2.3 	2.2 	2.2 	2.2 	2.1 
A,PC_PEXP,ED2,NL	2.5 	2.7 	2.6 	2.6 	2.7 	2.6 	2.6 	2.5 	2.3 
A,PC_PEXP,ED2,NO	1.8 	1.8 	1.7 	1.7 	1.7 	1.6 	1.7 	1.7 	1.6 
